Hour,Pb,Ppv,Pd,Ppvmax,Ps,Pc,SOC,SpotPrice,npv
8272,0.0,248.10915605900001,51.23084397699998,248.10915605900001,0.0,0.0,1593.4961921334593,0.13476,274025.26392705855
8273,0.0,164.774913098,122.43508599999996,164.774913098,0.0,0.0,1467.2744539891294,0.141,274025.26392705855
8274,0.0,64.987586196,143.632413975,64.987586196,0.0,0.0,1319.1998004066552,0.15866,274025.26392705855
8275,0.0,0.0,321.65380410345534,0.0,142.7338045264553,0.0,987.5979405061858,0.16762,274025.26392705855
8276,0.0,0.0,400.0,0.0,188.029999021,0.0,575.2268064855671,0.17,274025.26392705855
8277,0.0,0.0,400.0,0.0,233.89999918600003,0.0,162.85567246494844,0.17907,274025.26392705855
8278,0.0,0.0,23.949998028,0.0,0.0,0.0,138.1649528484536,0.1652,274025.26392705855
8279,0.0,0.0,20.240002035,0.0,0.0,0.0,117.29897136907216,0.15,274025.26392705855
8280,0.0,0.0,16.780002227999997,0.0,0.0,0.0,100.0,0.1361,274025.26392705855
8281,16.630000002,0.0,0.0,0.0,0.0,0.0,100.0,0.1365,274025.26392705855
8282,418.470001726,0.0,0.0,0.0,0.0,400.0,472.0,0.12077,274025.26392705855
8283,416.8900012270001,0.0,0.0,0.0,0.0,400.0,844.0,0.116,274025.26392705855
8284,416.790001624,0.0,0.0,0.0,0.0,400.0,1216.0,0.11323,274025.26392705855
8285,414.480000073,0.0,0.0,0.0,0.0,400.0,1588.0,0.1126,274025.26392705855
8286,350.6838726967419,0.0,0.0,0.0,0.0,335.4838709677419,1900.0,0.12092,274025.26392705855
8287,14.650001091,0.0,0.0,0.0,0.0,0.0,1900.0,0.13751,274025.26392705855
8288,0.0,0.0,20.050002224999997,0.0,0.0,0.0,1879.329894613402,0.16212,274025.26392705855
8289,0.0,0.0,400.0,0.0,167.26000078300004,0.0,1466.9587605927834,0.17738,274025.26392705855
8290,0.0,60.388269294000004,195.781731144,60.388269294000004,0.0,0.0,1265.1219243618555,0.16763,274025.26392705855
8291,0.0,156.908338451,84.111662881,156.908338451,0.0,0.0,1178.4088698453606,0.15385,274025.26392705855
8292,0.0,222.670962392,24.289035672999972,222.670962392,0.0,0.0,1153.368626883505,0.14001,274025.26392705855
8293,0.0,253.677569294,0.0,253.677569294,0.0,137.107567658,1280.878664805445,0.13797,274025.26392705855
8294,0.0,269.614061549,0.0,269.614061549,0.0,6.414062498000021,1286.843742928585,0.139,274025.26392705855
8295,0.0,259.576302392,24.35369731299994,259.576302392,0.0,0.0,1261.7368384821934,0.14291,274025.26392705855
8296,0.0,219.025469294,48.49452840699996,219.025469294,0.0,0.0,1211.7424792997192,0.148,274025.26392705855
8297,0.0,160.50411915700002,119.78588032699994,160.50411915700002,0.0,0.0,1088.2518810244615,0.16303,274025.26392705855
8298,0.0,61.756265353,120.293737034,61.756265353,0.0,0.0,964.2377191337398,0.16242,274025.26392705855
8299,0.0,0.0,252.51000142499996,0.0,0.0,0.0,703.9181300358016,0.16784,274025.26392705855
8300,0.0,0.0,246.60000287999998,0.0,0.0,0.0,449.6913229430181,0.17206,274025.26392705855
8301,0.0,0.0,275.49058281272755,0.0,65.90058479972757,0.0,165.68041282680412,0.17425,274025.26392705855
8302,0.0,0.0,29.410001180999995,0.0,0.0,0.0,135.36082398041236,0.1694,274025.26392705855
8303,0.0,0.0,17.75000007,0.0,0.0,0.0,117.06185483608247,0.15,274025.26392705855
8304,0.0,0.0,16.549999190999998,0.0,0.0,0.0,100.0,0.13475,274025.26392705855
8305,16.630000002,0.0,0.0,0.0,0.0,0.0,100.0,0.13271,274025.26392705855
8306,353.5538686387419,0.0,0.0,0.0,0.0,335.4838709677419,412.0,0.125,274025.26392705855
8307,417.430002469,0.0,0.0,0.0,0.0,400.0,784.0,0.11897,274025.26392705855
8308,416.810000416,0.0,0.0,0.0,0.0,400.0,1156.0,0.11495,274025.26392705855
8309,416.780002228,0.0,0.0,0.0,0.0,400.0,1528.0,0.11564,274025.26392705855
8310,415.300001332,0.0,0.0,0.0,0.0,400.0,1900.0,0.12396,274025.26392705855
8311,13.640000021999997,0.0,0.0,0.0,0.0,0.0,1900.0,0.138,274025.26392705855
8312,0.0,0.0,19.050000551999997,0.0,0.0,0.0,1880.3608241731959,0.1549,274025.26392705855
8313,0.0,0.0,246.53000146499997,0.0,0.0,0.0,1626.2061834876288,0.16407,274025.26392705855
8314,0.0,68.63607394099999,189.04392558099994,68.63607394099999,0.0,0.0,1431.315538558763,0.1638,274025.26392705855
8315,0.0,151.696298451,121.86370122899999,151.696298451,0.0,0.0,1305.6828568793815,0.15035,274025.26392705855
8316,22.914672600999978,201.865327745,0.0,201.865327745,0.0,0.0,1305.6828568793815,0.14501,274025.26392705855
8317,0.0,273.01758,0.0,273.01758,0.0,184.22758206600002,1477.0145082007616,0.141,274025.26392705855
8318,0.0,277.102400843,0.0,277.102400843,0.0,79.31240112800003,1550.7750412498017,0.13776,274025.26392705855
8319,40.750815330999984,229.429185353,0.0,229.429185353,0.0,0.0,1550.7750412498017,0.13776,274025.26392705855
8320,34.54453197899994,209.86546774500002,0.0,209.86546774500002,0.0,0.0,1550.7750412498017,0.14318,274025.26392705855
8321,0.0,137.600970706,237.40902969199993,137.600970706,0.0,0.0,1306.0234642477399,0.15166,274025.26392705855
8322,0.0,50.829369156999995,149.700628709,50.829369156999995,0.0,0.0,1151.692919186915,0.15606,274025.26392705855
8323,0.0,0.0,400.0,0.0,108.07999759299997,0.0,739.3217851662964,0.17235,274025.26392705855
8324,0.0,0.0,400.0,0.0,136.12000252,0.0,326.9506511456778,0.17235,274025.26392705855
8325,0.0,0.0,220.14213161130743,0.0,47.16212876730745,0.0,100.0,0.17235,274025.26392705855
8326,23.189998787999997,0.0,0.0,0.0,0.0,0.0,100.0,0.14622,274025.26392705855
8327,21.589999497,0.0,0.0,0.0,0.0,0.0,100.0,0.14145,274025.26392705855
8328,20.920000463999997,0.0,0.0,0.0,0.0,0.0,100.0,0.12996,274025.26392705855
8329,21.170002293,0.0,0.0,0.0,0.0,0.0,100.0,0.14117,274025.26392705855
8330,20.74000005,0.0,0.0,0.0,0.0,0.0,100.0,0.13093,274025.26392705855
8331,16.710000813,0.0,0.0,0.0,0.0,0.0,100.0,0.13018,274025.26392705855
8332,16.849998,0.0,0.0,0.0,0.0,0.0,100.0,0.12947,274025.26392705855
8333,16.919999415,0.0,0.0,0.0,0.0,0.0,100.0,0.12687,274025.26392705855
8334,18.219999896999997,0.0,0.0,0.0,0.0,0.0,100.0,0.12615,274025.26392705855
8335,14.399999262,0.0,0.0,0.0,0.0,0.0,100.0,0.12947,274025.26392705855
8336,21.499999289999998,0.0,0.0,0.0,0.0,0.0,100.0,0.13337,274025.26392705855
8337,362.77999985699995,0.0,0.0,0.0,0.0,0.0,100.0,0.13727,274025.26392705855
8338,344.36207353299994,68.377927745,0.0,68.377927745,0.0,0.0,100.0,0.13207,274025.26392705855
8339,259.0111045729999,155.738893804,0.0,155.738893804,0.0,0.0,100.0,0.122,274025.26392705855
8340,231.4880904578961,224.484575353,0.0,224.484575353,0.0,6.0126667068961295,105.5917800374134,0.11043,274025.26392705855
8341,164.89939221599997,277.61060774500004,0.0,277.61060774500004,0.0,400.0,477.5917800374134,0.10973,274025.26392705855
8342,497.050571546,288.579430706,0.0,288.579430706,0.0,400.0,849.5917800374134,0.10795,274025.26392705855
8343,546.358767812,266.331230843,0.0,266.331230843,0.0,400.0,1221.5917800374134,0.10407,274025.26392705855
8344,600.0,203.803222255,0.0,203.803222255,0.0,352.32322467100016,1549.2523789814436,0.10458,274025.26392705855
8345,291.13184312,159.628158451,0.0,159.628158451,0.0,0.0,1549.2523789814436,0.11229,274025.26392705855
8346,0.0,69.195191549,127.94480792499998,69.195191549,0.0,0.0,1417.3505151412373,0.13467,274025.26392705855
8347,0.0,0.0,400.0,0.0,291.130001653,0.0,1004.9793811206187,0.15132,274025.26392705855
8348,0.0,0.0,400.0,0.0,288.070000258,0.0,592.6082471000001,0.14943,274025.26392705855
8349,0.0,0.0,400.0,0.0,279.470000542,0.0,180.23711307938143,0.15,274025.26392705855
8350,0.0,0.0,22.970000789999997,0.0,0.0,0.0,156.55669989381443,0.1448,274025.26392705855
8351,0.0,0.0,21.390000291,0.0,0.0,0.0,134.50515320206185,0.14237,274025.26392705855
8352,0.0,0.0,17.019999017999996,0.0,0.0,0.0,116.95876246185567,0.13169,274025.26392705855
8353,0.0,0.0,16.449999587999997,0.0,0.0,0.0,100.0,0.12592,274025.26392705855
8354,16.520001002999997,0.0,0.0,0.0,0.0,0.0,100.0,0.11089,274025.26392705855
8355,16.590002417999997,0.0,0.0,0.0,0.0,0.0,100.0,0.108,274025.26392705855
8356,18.400000311,0.0,0.0,0.0,0.0,0.0,100.0,0.10565,274025.26392705855
8357,14.910002315999998,0.0,0.0,0.0,0.0,0.0,100.0,0.10045,274025.26392705855
8358,13.640000021999997,0.0,0.0,0.0,0.0,0.0,100.0,0.0957,274025.26392705855
8359,14.940000503999999,0.0,0.0,0.0,0.0,0.0,100.0,0.0957,274025.26392705855
8360,186.2644431488888,0.0,0.0,0.0,0.0,170.02444216288882,258.1227312114866,0.0953,274025.26392705855
8361,0.0,0.0,13.569998606999999,0.0,0.0,0.0,244.1330419259196,0.10333,274025.26392705855
8362,0.0,69.151767745,0.0,69.151767745,0.0,55.441766308,295.6938845923596,0.08518,274025.26392705855
8363,0.0,184.33144309800002,0.0,184.33144309800002,0.0,167.30144468400002,451.28422814847966,0.07457,274025.26392705855
8364,0.0,249.573881549,0.0,249.573881549,0.0,234.383879216,669.2612358193596,0.07269,274025.26392705855
8365,0.0,287.073676902,0.0,287.073676902,0.0,273.43367688,923.5545553177597,0.07787,274025.26392705855
8366,0.0,317.264517608,0.0,317.264517608,0.0,303.914516999,1206.1950561268297,0.07582,274025.26392705855
8367,0.0,300.953683098,0.0,300.953683098,0.0,284.753685339,1471.0159834920998,0.07189,274025.26392705855
8368,0.0,248.947382392,0.0,248.947382392,0.0,234.227379886,1688.84744678608,0.07047,274025.26392705855
8369,0.0,180.13192380400002,0.0,180.13192380400002,0.0,166.98192240100002,1844.14063461901,0.08518,274025.26392705855
8370,0.0,74.97383605899999,0.0,74.97383605899999,0.0,60.063833742999996,1900.0,0.1159,274025.26392705855
8371,0.0,0.0,16.510001607,0.0,0.0,0.0,1882.979379786598,0.13395,274025.26392705855
8372,0.0,0.0,13.600002437999999,0.0,0.0,0.0,1868.958758716495,0.13395,274025.26392705855
8373,0.0,0.0,400.0,0.0,386.389998166,0.0,1456.5876246958762,0.13884,274025.26392705855
8374,0.0,0.0,16.669997586,0.0,0.0,0.0,1439.4020601742268,0.13507,274025.26392705855
8375,0.0,0.0,14.679999278999999,0.0,0.0,0.0,1424.268040298969,0.13171,274025.26392705855
8376,0.0,0.0,12.890000177999998,0.0,0.0,0.0,1410.9793803216494,0.12784,274025.26392705855
8377,13.649999417999998,0.0,0.0,0.0,0.0,0.0,1410.9793803216494,0.11,274025.26392705855
8378,16.240000986,0.0,0.0,0.0,0.0,0.0,1410.9793803216494,0.10351,274025.26392705855
8379,14.370001074,0.0,0.0,0.0,0.0,0.0,1410.9793803216494,0.1012,274025.26392705855
8380,13.710001436999999,0.0,0.0,0.0,0.0,0.0,1410.9793803216494,0.10063,274025.26392705855
8381,140.1186235730544,0.0,0.0,0.0,0.0,125.82862331005441,1528.0,0.10014,274025.26392705855
8382,415.809998743,0.0,0.0,0.0,0.0,400.0,1900.0,0.09914,274025.26392705855
8383,14.370001074,0.0,0.0,0.0,0.0,0.0,1900.0,0.1109,274025.26392705855
8384,0.0,0.0,14.509998260999998,0.0,0.0,0.0,1885.0412389061855,0.13115,274025.26392705855
8385,0.0,0.0,231.69999995999999,0.0,0.0,0.0,1646.1752595659793,0.14104,274025.26392705855
8386,0.0,62.451343804000004,170.21865399799998,62.451343804000004,0.0,0.0,1470.692111114433,0.13522,274025.26392705855
8387,0.0,172.556137745,83.07386145099997,172.556137745,0.0,0.0,1385.0489549793815,0.1116,274025.26392705855
8388,0.0,240.187777608,0.0,240.187777608,0.0,49.56777933600003,1431.1469897618615,0.09714,274025.26392705855
8389,0.0,272.445585353,0.0,272.445585353,0.0,250.485585632,1664.0985843996216,0.09519,274025.26392705855
8390,0.0,282.793,0.0,282.793,0.0,55.95299993200004,1716.1348743363817,0.09643,274025.26392705855
8391,0.0,260.258503804,0.0,260.258503804,0.0,57.13850436999999,1769.2736834004818,0.09689,274025.26392705855
8392,0.0,222.406527608,0.0,222.406527608,0.0,4.816527497000038,1773.7530539726918,0.10183,274025.26392705855
8393,0.0,160.721536902,12.468464543999971,160.721536902,0.0,0.0,1760.8989668139288,0.1215,274025.26392705855
8394,0.0,70.122362255,0.0,70.122362255,12.696576575876058,27.045786656123944,1786.051548404124,0.1378,274025.26392705855
8395,0.0,0.0,400.0,0.0,377.679999451,0.0,1373.6804143835054,0.16343,274025.26392705855
8396,0.0,0.0,400.0,0.0,379.880002003,0.0,961.3092803628867,0.16523,274025.26392705855
8397,0.0,0.0,400.0,0.0,382.040001328,0.0,548.938146342268,0.16689,274025.26392705855
8398,0.0,0.0,400.0,0.0,381.860000914,0.0,136.56701232164949,0.15294,274025.26392705855
8399,0.0,0.0,18.120000293999997,0.0,0.0,0.0,117.88659964742268,0.1355,274025.26392705855
8400,0.0,0.0,17.350001657999996,0.0,0.0,0.0,100.0,0.12538,274025.26392705855
8401,16.849998,0.0,0.0,0.0,0.0,0.0,100.0,0.12213,274025.26392705855
8402,17.129998017,0.0,0.0,0.0,0.0,0.0,100.0,0.11613,274025.26392705855
8403,416.130001987,0.0,0.0,0.0,0.0,400.0,472.0,0.10625,274025.26392705855
8404,414.19000066,0.0,0.0,0.0,0.0,400.0,844.0,0.10499,274025.26392705855
8405,415.410000331,0.0,0.0,0.0,0.0,400.0,1216.0,0.10124,274025.26392705855
8406,415.66000216,0.0,0.0,0.0,0.0,400.0,1588.0,0.10413,274025.26392705855
8407,14.799997673999998,0.0,0.0,0.0,0.0,0.0,1588.0,0.1105,274025.26392705855
8408,0.0,0.0,20.340001637999997,0.0,0.0,0.0,1567.0309261463917,0.1288,274025.26392705855
8409,0.0,0.0,400.0,0.0,241.170000232,0.0,1154.659792125773,0.145,274025.26392705855
8410,0.0,57.831662392000005,161.19833538799998,57.831662392000005,0.0,0.0,988.4759412103091,0.14078,274025.26392705855
8411,0.0,150.043802392,53.456196661999996,150.043802392,0.0,0.0,933.3664601154637,0.1241,274025.26392705855
8412,0.0,223.118076902,0.0,223.118076902,0.0,10.468077494000028,943.1017721848838,0.10713,274025.26392705855
8413,0.0,331.95909225500003,0.0,331.95909225500003,0.0,298.439091026,1220.650126839064,0.10291,274025.26392705855
8414,0.0,327.206444647,0.0,327.206444647,0.0,125.28644609200003,1337.1665217046238,0.10643,274025.26392705855
8415,0.0,302.513641549,0.0,302.513641549,0.0,86.58364274800002,1417.6893094602638,0.10993,274025.26392705855
8416,0.0,236.611762255,5.5482379369999535,236.611762255,0.0,0.0,1411.9694765355216,0.11361,274025.26392705855
8417,0.0,183.153613098,105.20638989899999,183.153613098,0.0,0.0,1303.5092807633566,0.1238,274025.26392705855
8418,0.0,79.332675353,96.70732324299998,79.332675353,0.0,0.0,1203.8110093788205,0.13574,274025.26392705855
8419,0.0,0.0,219.35668202645576,0.0,185.55668078045576,0.0,977.670100073196,0.14333,274025.26392705855
8420,0.0,0.0,400.0,0.0,377.679999451,0.0,565.2989660525774,0.14501,274025.26392705855
8421,0.0,0.0,400.0,0.0,380.789997826,0.0,152.92783203195876,0.14624,274025.26392705855
8422,0.0,0.0,17.779998257999996,0.0,0.0,0.0,134.59793692061857,0.13903,274025.26392705855
8423,0.0,0.0,16.710000813,0.0,0.0,0.0,117.37113195876289,0.12516,274025.26392705855
8424,0.0,0.0,16.849998,0.0,0.0,0.0,100.0,0.12213,274025.26392705855
8425,18.139999085999996,0.0,0.0,0.0,0.0,0.0,100.0,0.1169,274025.26392705855
8426,69.35454888676382,0.0,0.0,0.0,0.0,52.82454848776382,149.12683009362036,0.10415,274025.26392705855
8427,416.710000813,0.0,0.0,0.0,0.0,400.0,521.1268300936204,0.09189,274025.26392705855
8428,413.820000436,0.0,0.0,0.0,0.0,400.0,893.1268300936204,0.09168,274025.26392705855
8429,414.840000901,0.0,0.0,0.0,0.0,400.0,1265.1268300936204,0.09189,274025.26392705855
8430,415.0100019190003,0.0,0.0,0.0,0.0,400.0,1637.1268300936206,0.09896,274025.26392705855
8431,0.0,0.0,13.640000021999997,0.0,0.0,0.0,1623.0649744008372,0.11941,274025.26392705855
8432,0.0,0.0,19.549998567,0.0,0.0,0.0,1602.910336702899,0.12905,274025.26392705855
8433,0.0,0.0,400.0,0.0,140.93999918500003,0.0,1190.5392026822803,0.14654,274025.26392705855
8434,0.0,67.133913941,229.756087357,67.133913941,0.0,0.0,953.6772569534143,0.13412,274025.26392705855
8435,0.0,174.98187464699998,78.058122981,174.98187464699998,0.0,0.0,873.2049652204246,0.11941,274025.26392705855
8436,0.0,234.081509157,17.058490370999976,234.081509157,0.0,0.0,855.6188926730019,0.098,274025.26392705855
8437,0.0,269.083993098,0.0,269.083993098,0.0,234.12399420000003,1073.354207279002,0.0908,274025.26392705855
8438,0.0,273.117903804,0.0,273.117903804,0.0,28.217905460999987,1099.596859357732,0.09046,274025.26392705855
8439,0.0,242.074461549,106.11553923599999,242.074461549,0.0,0.0,990.1993962278351,0.09,274025.26392705855
8440,0.0,185.637148451,246.392850169,185.637148451,0.0,0.0,736.1861486309278,0.10115,274025.26392705855
8441,0.0,155.42624309800001,266.31375630799994,155.42624309800001,0.0,0.0,461.63588439587636,0.12044,274025.26392705855
8442,0.0,57.983196195999994,239.206803911,57.983196195999994,0.0,0.0,215.03093191030928,0.13255,274025.26392705855
8443,0.0,0.0,23.389997993999998,0.0,0.0,0.0,190.91753191649485,0.13614,274025.26392705855
8444,0.0,0.0,17.710002485999997,0.0,0.0,0.0,172.65979739484538,0.13515,274025.26392705855
8445,0.0,0.0,17.610002883,0.0,0.0,0.0,154.5051552474227,0.13501,274025.26392705855
8446,0.0,0.0,17.630001675,0.0,0.0,0.0,136.3298957886598,0.12995,274025.26392705855
8447,0.0,0.0,18.719997912,0.0,0.0,0.0,117.03092886907217,0.12203,274025.26392705855
8448,0.0,0.0,16.520001002999997,0.0,0.0,0.0,100.0,0.097,274025.26392705855
8449,16.630000002,0.0,0.0,0.0,0.0,0.0,100.0,0.075,274025.26392705855
8450,352.1238703657419,0.0,0.0,0.0,0.0,335.4838709677419,412.0,0.0301,274025.26392705855
8451,418.470001726,0.0,0.0,0.0,0.0,400.0,784.0,0.01,274025.26392705855
8452,415.66000216,0.0,0.0,0.0,0.0,400.0,1156.0,0.006,274025.26392705855
8453,413.710001437,0.0,0.0,0.0,0.0,400.0,1528.0,0.005,274025.26392705855
8454,413.640000022,0.0,0.0,0.0,0.0,400.0,1900.0,0.014,274025.26392705855
8455,16.310002401,0.0,0.0,0.0,0.0,0.0,1900.0,0.05812,274025.26392705855
8456,20.160001224,0.0,0.0,0.0,0.0,0.0,1900.0,0.08609,274025.26392705855
8457,0.0,0.0,230.35000249799998,0.0,0.0,0.0,1662.5257706206185,0.111,274025.26392705855
8458,0.0,53.664186902,219.39581476299998,53.664186902,0.0,0.0,1436.3445182876287,0.10979,274025.26392705855
8459,0.0,133.542203804,144.80779435299996,133.542203804,0.0,0.0,1287.058132356701,0.0863,274025.26392705855
8460,0.0,221.736006059,247.06399499499994,221.736006059,0.0,0.0,1032.3529828773196,0.07696,274025.26392705855
8461,0.0,249.667916196,0.0,249.667916196,0.0,217.097914017,1234.2540429131295,0.07416,274025.26392705855
8462,0.0,253.246327608,113.52367390199998,253.246327608,0.0,0.0,1117.219327550243,0.0704,274025.26392705855
8463,600.0,274.057951549,0.0,274.057951549,0.0,357.53794920999997,1449.729620315543,0.06038,274025.26392705855
8464,260.36325369599996,211.926745353,0.0,211.926745353,0.0,0.0,1449.729620315543,0.0612,274025.26392705855
8465,0.0,167.176392392,236.21360932599995,167.176392392,0.0,0.0,1206.210435443378,0.08317,274025.26392705855
8466,0.0,65.980042255,101.01996062899997,65.980042255,0.0,0.0,1102.0661461351306,0.10079,274025.26392705855
8467,0.0,0.0,22.429999548,0.0,0.0,0.0,1078.9424352609037,0.11279,274025.26392705855
8468,0.0,0.0,21.670000308,0.0,0.0,0.0,1056.602228757811,0.12068,274025.26392705855
8469,0.0,0.0,21.529997478,0.0,0.0,0.0,1034.4063550691512,0.12278,274025.26392705855
8470,0.0,0.0,19.07999874,0.0,0.0,0.0,1014.7362532753368,0.12278,274025.26392705855
8471,0.0,0.0,16.089998759999997,0.0,0.0,0.0,998.148625687708,0.12068,274025.26392705855
8472,0.0,0.0,15.829997534999999,0.0,0.0,0.0,981.8290406000791,0.1039,274025.26392705855
8473,0.0,0.0,16.060000572,0.0,0.0,0.0,965.2723389794605,0.11804,274025.26392705855
8474,0.0,0.0,16.169999570999998,0.0,0.0,0.0,948.6022363289451,0.10918,274025.26392705855
8475,240.71835051939237,0.0,0.0,0.0,0.0,223.00834803339237,1156.0,0.08949,274025.26392705855
8476,415.539998122,0.0,0.0,0.0,0.0,400.0,1528.0,0.0862,274025.26392705855
8477,413.540000419,0.0,0.0,0.0,0.0,400.0,1900.0,0.0862,274025.26392705855
8478,14.029999038,0.0,0.0,0.0,0.0,0.0,1900.0,0.08999,274025.26392705855
8479,0.0,0.0,15.049999502999999,0.0,0.0,0.0,1884.4845365948454,0.11218,274025.26392705855
8480,0.0,0.0,156.40765500699982,0.0,137.6076562839998,0.0,1723.23953143299,0.1306,274025.26392705855
8481,0.0,0.0,400.0,0.0,150.55999936600003,0.0,1310.8683974123712,0.14108,274025.26392705855
8482,0.0,65.83899,400.0,65.83899,183.04898915500004,0.0,898.4972633917525,0.13198,274025.26392705855
8483,0.0,169.417653804,111.06234548999998,169.417653804,0.0,0.0,784.0,0.1142,274025.26392705855
8484,16.023814106000003,253.896185353,0.0,253.896185353,0.0,0.0,784.0,0.09927,274025.26392705855
8485,149.83341418,288.946585353,0.0,288.946585353,0.0,400.0,1156.0,0.08937,274025.26392705855
8486,355.017354284,299.152648451,0.0,299.152648451,0.0,400.0,1528.0,0.08581,274025.26392705855
8487,420.878357399,258.871640843,0.0,258.871640843,0.0,400.0,1900.0,0.09063,274025.26392705855
8488,32.94823349799998,203.721765353,0.0,203.721765353,0.0,0.0,1900.0,0.10119,274025.26392705855
8489,76.54638877999997,146.28361084300002,0.0,146.28361084300002,0.0,0.0,1900.0,0.11218,274025.26392705855
8490,0.0,66.455007608,99.14499519099998,66.455007608,0.0,0.0,1797.7886647515463,0.13501,274025.26392705855
8491,0.0,0.0,400.0,0.0,378.799999519,0.0,1385.4175307309276,0.14108,274025.26392705855
8492,0.0,0.0,400.0,0.0,382.359998929,0.0,973.046396710309,0.14539,274025.26392705855
8493,0.0,0.0,400.0,0.0,383.55000041200003,0.0,560.6752626896903,0.14538,274025.26392705855
8494,0.0,0.0,398.32500730399954,0.0,381.6550097179995,0.0,150.03092526288657,0.14001,274025.26392705855
8495,0.0,0.0,17.379999845999997,0.0,0.0,0.0,132.1133996484536,0.13198,274025.26392705855
8496,0.0,0.0,15.629998328999998,0.0,0.0,0.0,115.99999930927835,0.12568,274025.26392705855
8497,0.0,0.0,15.519999329999997,0.0,0.0,0.0,100.0,0.1258,274025.26392705855
8498,15.629998328999998,0.0,0.0,0.0,0.0,0.0,100.0,0.11276,274025.26392705855
8499,15.719998535999999,0.0,0.0,0.0,0.0,0.0,100.0,0.097,274025.26392705855
8500,15.809998742999998,0.0,0.0,0.0,0.0,0.0,100.0,0.0873,274025.26392705855
8501,13.040002403999997,0.0,0.0,0.0,0.0,0.0,100.0,0.08709,274025.26392705855
8502,251.49665525991418,0.0,0.0,0.0,0.0,238.5766568939142,321.8762909113402,0.08688,274025.26392705855
8503,15.439998518999998,0.0,0.0,0.0,0.0,0.0,321.8762909113402,0.0908,274025.26392705855
8504,0.0,0.0,19.050000551999997,0.0,0.0,0.0,302.2371150845361,0.10859,274025.26392705855
8505,0.0,0.0,196.17000163199998,0.0,0.0,0.0,100.0,0.11498,274025.26392705855
8506,144.00930258899996,55.080697608,0.0,55.080697608,0.0,0.0,100.0,0.095,274025.26392705855
8507,97.15654678800001,154.28345154899998,0.0,154.28345154899998,0.0,0.0,100.0,0.08,274025.26392705855
8508,374.65921562274184,210.954653804,0.0,210.954653804,0.0,335.4838709677419,412.0,0.043,274025.26392705855
8509,171.707865601,258.932134647,0.0,258.932134647,0.0,400.0,784.0,0.03609,274025.26392705855
8510,332.441699436,285.638299294,0.0,285.638299294,0.0,400.0,1156.0,0.03578,274025.26392705855
8511,406.15054425399995,249.58945394100002,0.0,249.58945394100002,0.0,400.0,1528.0,0.03507,274025.26392705855
8512,444.794816293,209.685184647,0.0,209.685184647,0.0,400.0,1900.0,0.03898,274025.26392705855
8513,95.49293370699999,159.56706605899998,0.0,159.56706605899998,0.0,0.0,1900.0,0.085,274025.26392705855
8514,0.0,71.293603804,66.336395483,71.293603804,0.0,0.0,1831.6119634195877,0.1262,274025.26392705855
8515,0.0,0.0,400.0,0.0,377.93000128,0.0,1419.240829398969,0.13012,274025.26392705855
8516,0.0,0.0,400.0,0.0,377.940000676,0.0,1006.8696953783503,0.13324,274025.26392705855
8517,0.0,0.0,400.0,0.0,378.179997466,0.0,594.4985613577317,0.13348,274025.26392705855
8518,0.0,0.0,400.0,0.0,378.179997466,0.0,182.12742733711303,0.13348,274025.26392705855
8519,0.0,0.0,62.063606672999626,0.0,41.32360662299963,0.0,118.14432767422682,0.13001,274025.26392705855
8520,0.0,0.0,17.599997844,0.0,0.0,0.0,100.0,0.12678,274025.26392705855
8521,16.099998155999998,0.0,0.0,0.0,0.0,0.0,100.0,0.1005,274025.26392705855
8522,15.979999760999998,0.0,0.0,0.0,0.0,0.0,100.0,0.085,274025.26392705855
8523,15.120000917999999,0.0,0.0,0.0,0.0,0.0,100.0,0.07262,274025.26392705855
8524,14.689998674999998,0.0,0.0,0.0,0.0,0.0,100.0,0.06499,274025.26392705855
8525,13.420002023999999,0.0,0.0,0.0,0.0,0.0,100.0,0.05988,274025.26392705855
8526,30.762210859763883,0.0,0.0,0.0,0.0,15.242211529763887,114.17525672268042,0.0592,274025.26392705855
8527,14.080001660999999,0.0,0.0,0.0,0.0,0.0,114.17525672268042,0.05963,274025.26392705855
8528,14.540002092,0.0,0.0,0.0,0.0,0.0,114.17525672268042,0.06028,274025.26392705855
8529,0.0,0.0,13.749999020999999,0.0,0.0,0.0,100.0,0.0603,274025.26392705855
8530,0.0,53.172151549,0.0,53.172151549,0.0,36.082151116000006,133.55640053788,0.05024,274025.26392705855
8531,0.0,174.89921999999999,0.0,174.89921999999999,0.0,160.499220738,282.82067582421996,0.02,274025.26392705855
8532,0.0,212.182496059,0.0,212.182496059,0.0,197.782496797,466.75839784542995,0.01601,274025.26392705855
8533,0.0,258.19692690200003,0.0,258.19692690200003,0.0,242.28692855600002,692.08524140251,0.01867,274025.26392705855
8534,0.0,263.733596196,0.0,263.733596196,0.0,246.74359536600002,921.55678509289,0.01538,274025.26392705855
8535,159.72045533099998,254.429547745,0.0,254.429547745,0.0,400.0,1293.55678509289,0.01096,274025.26392705855
8536,198.499703393,215.710296059,0.0,215.710296059,0.0,400.0,1665.55678509289,0.005,274025.26392705855
8537,0.0,153.02686,0.0,153.02686,0.0,137.766861895,1793.6799666552402,0.0186,274025.26392705855
8538,0.0,64.68631605899999,0.0,64.68631605899999,0.0,46.43631797399999,1836.8657423710602,0.055,274025.26392705855
