Hour,Pb,Ps,Pc,Pd,SOC,Benefit,npv
2214,12.420000350999999,0.0,0.0,0.0,1243.574226761856,-14640.646814051941,486881.59599082614
2215,0.0,387.180001237,0.0,400.0,831.2030927412372,-14640.646814051941,486881.59599082614
2216,0.0,386.685999255,0.0,400.0,418.8319587206186,-14640.646814051941,486881.59599082614
2217,0.0,0.0,0.0,309.26699995900003,100.0,-14640.646814051941,486881.59599082614
2218,45.35999898099993,0.0,0.0,0.0,100.0,-14640.646814051941,486881.59599082614
2219,167.72627199242976,0.0,311.6042734634298,0.0,389.79197432098977,-14640.646814051941,486881.59599082614
2220,250.97299974799995,0.0,400.0,0.0,761.7919743209898,-14640.646814051941,486881.59599082614
2221,96.66799841299996,0.0,400.0,0.0,1133.7919743209898,-14640.646814051941,486881.59599082614
2222,338.05515300000025,0.0,230.51715068700025,0.0,1348.1729244599,-14640.646814051941,486881.59599082614
2223,338.055153,0.0,0.0,25.748845588999927,1321.627722821756,-14640.646814051941,486881.59599082614
2224,333.84899940199995,0.0,400.0,0.0,1693.627722821756,-14640.646814051941,486881.59599082614
2225,338.055153,0.0,0.0,20.59884573699992,1672.3917993815498,-14640.646814051941,486881.59599082614
2226,442.9100000000001,0.0,244.74000066500014,0.0,1900.0,-14640.646814051941,486881.59599082614
2227,0.0,0.0,0.0,221.40000134999997,1671.752575927835,-14640.646814051941,486881.59599082614
2228,0.0,115.05999922600006,0.0,400.0,1259.3814419072164,-14640.646814051941,486881.59599082614
2229,0.0,201.389999026,0.0,400.0,847.0103078865977,-14640.646814051941,486881.59599082614
2230,0.0,382.859996944,0.0,400.0,434.6391738659791,-14640.646814051941,486881.59599082614
2231,0.0,0.0,0.0,17.379999845999997,416.7216482515461,-14640.646814051941,486881.59599082614
2232,14.509998260999998,0.0,0.0,0.0,416.7216482515461,-14640.646814051941,486881.59599082614
2233,68.50974467670044,0.0,53.91974560470044,0.0,466.86701166391754,-14640.646814051941,486881.59599082614
2234,0.0,0.0,0.0,14.620002903,451.7948437226804,-14640.646814051941,486881.59599082614
2235,0.0,0.0,0.0,13.970002662,437.3927791226804,-14640.646814051941,486881.59599082614
2236,0.0,0.0,0.0,13.250001005999998,423.732984271134,-14640.646814051941,486881.59599082614
2237,0.0,0.0,0.0,12.279997521,411.0731930123711,-14640.646814051941,486881.59599082614
2238,0.0,0.0,0.0,12.269998124999999,398.4237104092783,-14640.646814051941,486881.59599082614
2239,0.0,0.0,0.0,12.839997554999998,385.186599527835,-14640.646814051941,486881.59599082614
2240,0.0,0.0,0.0,54.54000129599999,328.9597940680412,-14640.646814051941,486881.59599082614
2241,0.0,0.0,0.0,222.09100024599996,100.0,-14640.646814051941,486881.59599082614
2242,162.067999636,0.0,0.0,0.0,100.0,-14640.646814051941,486881.59599082614
2243,0.0,0.0,54.52999766900004,0.0,150.71289783217003,-14640.646814051941,486881.59599082614
2244,209.137000329,0.0,0.0,0.0,150.71289783217003,-14640.646814051941,486881.59599082614
2245,0.0,0.0,92.873997313,0.0,237.08571533326005,-14640.646814051941,486881.59599082614
2246,142.65561422563255,0.0,59.14961326763258,0.0,292.09485567215836,-14640.646814051941,486881.59599082614
2247,0.0,0.0,46.432001565000064,0.0,335.2766171276084,-14640.646814051941,486881.59599082614
2248,338.05515300000013,0.0,290.9751514380001,0.0,605.8835079649485,-14640.646814051941,486881.59599082614
2249,230.60999808,0.0,0.0,0.0,605.8835079649485,-14640.646814051941,486881.59599082614
2250,205.780002417,0.0,0.0,0.0,605.8835079649485,-14640.646814051941,486881.59599082614
2251,0.0,0.0,0.0,18.239998689,587.0793856051547,-14640.646814051941,486881.59599082614
2252,0.0,0.0,0.0,16.310002401,570.2649501402062,-14640.646814051941,486881.59599082614
2253,0.0,382.079998912,0.0,400.0,157.89381611958763,-14640.646814051941,486881.59599082614
2254,0.0,0.0,0.0,15.979999760999998,141.41958956185567,-14640.646814051941,486881.59599082614
2255,0.0,0.0,0.0,14.840000900999998,126.12061956082474,-14640.646814051941,486881.59599082614
2256,14.509998260999998,0.0,0.0,0.0,126.12061956082474,-14640.646814051941,486881.59599082614
2257,16.490002814999997,0.0,0.0,0.0,126.12061956082474,-14640.646814051941,486881.59599082614
2258,12.269998124999999,0.0,0.0,0.0,126.12061956082474,-14640.646814051941,486881.59599082614
2259,12.239999936999999,0.0,0.0,0.0,126.12061956082474,-14640.646814051941,486881.59599082614
2260,12.750002990999999,0.0,0.0,0.0,126.12061956082474,-14640.646814051941,486881.59599082614
2261,12.449998539,0.0,0.0,0.0,126.12061956082474,-14640.646814051941,486881.59599082614
2262,13.360000005,0.0,0.0,0.0,126.12061956082474,-14640.646814051941,486881.59599082614
2263,0.0,0.0,0.0,12.159999125999999,113.58453798762886,-14640.646814051941,486881.59599082614
2264,0.0,0.0,0.0,13.177001848,100.0,-14640.646814051941,486881.59599082614
2265,234.04699789699998,0.0,0.0,0.0,100.0,-14640.646814051941,486881.59599082614
2266,188.95799956999997,0.0,0.0,0.0,100.0,-14640.646814051941,486881.59599082614
2267,47.63899980499997,0.0,0.0,0.0,100.0,-14640.646814051941,486881.59599082614
2268,198.88200045499997,0.0,0.0,0.0,100.0,-14640.646814051941,486881.59599082614
2269,0.0,0.0,206.609997027,0.0,292.14729723511,-14640.646814051941,486881.59599082614
2270,0.0,0.0,164.55099733,0.0,445.17972475201,-14640.646814051941,486881.59599082614
2271,0.0,0.0,267.908999391,0.0,694.33509418564,-14640.646814051941,486881.59599082614
2272,0.0,0.0,246.793000723,0.0,923.85258485803,-14640.646814051941,486881.59599082614
2273,0.0,0.0,162.288999715,0.0,1074.78135459298,-14640.646814051941,486881.59599082614
2274,0.0,0.0,124.69900077200003,0.0,1190.75142531094,-14640.646814051941,486881.59599082614
2275,69.15000172200001,0.0,0.0,0.0,1190.75142531094,-14640.646814051941,486881.59599082614
2276,160.51999926599999,0.0,0.0,0.0,1190.75142531094,-14640.646814051941,486881.59599082614
2277,0.0,0.0,0.0,147.200002488,1038.998845426404,-14640.646814051941,486881.59599082614
